<TICKER>;<PER>;<DATE>;<TIME>;LAST;<VOL>
GAZP;0;18.02.2021;11:01:50;227.550000000;1000
GAZP;0;18.02.2021;11:01:50;227.550000000;350
GAZP;0;18.02.2021;11:01:50;227.540000000;1000
GAZP;0;18.02.2021;11:01:50;227.530000000;260
GAZP;0;18.02.2021;11:01:50;227.530000000;110
GAZP;0;18.02.2021;11:01:50;227.530000000;10
GAZP;0;18.02.2021;11:01:50;227.520000000;440
GAZP;0;18.02.2021;11:01:50;227.510000000;10
GAZP;0;18.02.2021;11:01:50;227.510000000;3200
GAZP;0;18.02.2021;11:01:50;227.550000000;800
GAZP;0;18.02.2021;11:01:50;227.510000000;700
GAZP;0;18.02.2021;11:01:50;227.530000000;800
GAZP;0;18.02.2021;11:01:50;227.500000000;700
GAZP;0;18.02.2021;11:01:50;227.500000000;100
GAZP;0;18.02.2021;11:01:50;227.500000000;900
GAZP;0;18.02.2021;11:01:50;227.510000000;200
GAZP;0;18.02.2021;11:01:50;227.550000000;1500
GAZP;0;18.02.2021;11:01:50;227.590000000;2120
GAZP;0;18.02.2021;11:01:50;227.590000000;1480
GAZP;0;18.02.2021;11:01:50;227.590000000;2020
GAZP;0;18.02.2021;11:01:50;227.500000000;1010
GAZP;0;18.02.2021;11:01:51;227.590000000;20
GAZP;0;18.02.2021;11:01:51;227.590000000;70
GAZP;0;18.02.2021;11:01:52;227.510000000;800
GAZP;0;18.02.2021;11:01:52;227.590000000;20
GAZP;0;18.02.2021;11:01:52;227.580000000;100
GAZP;0;18.02.2021;11:01:52;227.590000000;10
GAZP;0;18.02.2021;11:01:52;227.590000000;180
GAZP;0;18.02.2021;11:01:55;227.520000000;10
GAZP;0;18.02.2021;11:01:55;227.580000000;10
GAZP;0;18.02.2021;11:01:56;227.580000000;10
GAZP;0;18.02.2021;11:01:56;227.520000000;60
GAZP;0;18.02.2021;11:01:58;227.580000000;480
GAZP;0;18.02.2021;11:01:58;227.620000000;100
GAZP;0;18.02.2021;11:01:59;227.530000000;690
GAZP;0;18.02.2021;11:01:59;227.520000000;1310
GAZP;0;18.02.2021;11:02:00;227.570000000;680
GAZP;0;18.02.2021;11:02:01;227.520000000;2820
GAZP;0;18.02.2021;11:02:01;227.520000000;3400
GAZP;0;18.02.2021;11:02:01;227.520000000;510
GAZP;0;18.02.2021;11:02:01;227.510000000;2270
GAZP;0;18.02.2021;11:02:01;227.510000000;10
GAZP;0;18.02.2021;11:02:01;227.560000000;10
GAZP;0;18.02.2021;11:02:02;227.560000000;520
GAZP;0;18.02.2021;11:02:02;227.560000000;930
GAZP;0;18.02.2021;11:02:03;227.530000000;10
GAZP;0;18.02.2021;11:02:03;227.510000000;20
GAZP;0;18.02.2021;11:02:04;227.570000000;100
GAZP;0;18.02.2021;11:02:04;227.520000000;500
GAZP;0;18.02.2021;11:02:04;227.560000000;10
GAZP;0;18.02.2021;11:02:06;227.510000000;50
GAZP;0;18.02.2021;11:02:07;227.560000000;990
GAZP;0;18.02.2021;11:02:07;227.580000000;10
GAZP;0;18.02.2021;11:02:07;227.540000000;4000
GAZP;0;18.02.2021;11:02:10;227.570000000;10
GAZP;0;18.02.2021;11:02:12;227.570000000;10
GAZP;0;18.02.2021;11:02:12;227.570000000;80
GAZP;0;18.02.2021;11:02:14;227.590000000;100
GAZP;0;18.02.2021;11:02:14;227.590000000;50
GAZP;0;18.02.2021;11:02:14;227.590000000;300
GAZP;0;18.02.2021;11:02:14;227.590000000;1400
GAZP;0;18.02.2021;11:02:14;227.600000000;150
GAZP;0;18.02.2021;11:02:14;227.550000000;940
GAZP;0;18.02.2021;11:02:14;227.550000000;2000
GAZP;0;18.02.2021;11:02:14;227.540000000;600
GAZP;0;18.02.2021;11:02:14;227.540000000;1460
GAZP;0;18.02.2021;11:02:14;227.590000000;1000
GAZP;0;18.02.2021;11:02:15;227.600000000;390
GAZP;0;18.02.2021;11:02:15;227.600000000;500
GAZP;0;18.02.2021;11:02:15;227.600000000;4110
GAZP;0;18.02.2021;11:02:15;227.600000000;10
GAZP;0;18.02.2021;11:02:16;227.590000000;750
GAZP;0;18.02.2021;11:02:16;227.590000000;250
GAZP;0;18.02.2021;11:02:16;227.570000000;10
GAZP;0;18.02.2021;11:02:16;227.630000000;10
GAZP;0;18.02.2021;11:02:16;227.630000000;10
GAZP;0;18.02.2021;11:02:16;227.630000000;10
GAZP;0;18.02.2021;11:02:17;227.560000000;100
GAZP;0;18.02.2021;11:02:17;227.630000000;4990
GAZP;0;18.02.2021;11:02:20;227.650000000;20
GAZP;0;18.02.2021;11:02:20;227.650000000;540
GAZP;0;18.02.2021;11:02:23;227.570000000;950
GAZP;0;18.02.2021;11:02:24;227.650000000;190
GAZP;0;18.02.2021;11:02:24;227.650000000;10
GAZP;0;18.02.2021;11:02:25;227.650000000;860
GAZP;0;18.02.2021;11:02:25;227.650000000;20
GAZP;0;18.02.2021;11:02:25;227.650000000;120
GAZP;0;18.02.2021;11:02:28;227.580000000;890
GAZP;0;18.02.2021;11:02:28;227.650000000;600
GAZP;0;18.02.2021;11:02:28;227.600000000;200
GAZP;0;18.02.2021;11:02:30;227.650000000;20
GAZP;0;18.02.2021;11:02:31;227.650000000;9260
GAZP;0;18.02.2021;11:02:31;227.680000000;490
GAZP;0;18.02.2021;11:02:33;227.640000000;50
GAZP;0;18.02.2021;11:02:33;227.690000000;50
GAZP;0;18.02.2021;11:02:34;227.690000000;10
GAZP;0;18.02.2021;11:02:35;227.600000000;2100
GAZP;0;18.02.2021;11:02:35;227.680000000;1110
GAZP;0;18.02.2021;11:02:36;227.650000000;10
GAZP;0;18.02.2021;11:02:36;227.670000000;500
GAZP;0;18.02.2021;11:02:37;227.690000000;20
GAZP;0;18.02.2021;11:02:38;227.670000000;500
GAZP;0;18.02.2021;11:02:38;227.690000000;20
GAZP;0;18.02.2021;11:02:38;227.690000000;20
GAZP;0;18.02.2021;11:02:39;227.690000000;930
GAZP;0;18.02.2021;11:02:39;227.700000000;150
GAZP;0;18.02.2021;11:02:39;227.700000000;10
GAZP;0;18.02.2021;11:02:40;227.650000000;1990
GAZP;0;18.02.2021;11:02:40;227.650000000;510
GAZP;0;18.02.2021;11:02:41;227.700000000;1700
GAZP;0;18.02.2021;11:02:41;227.700000000;1290
GAZP;0;18.02.2021;11:02:41;227.700000000;20
GAZP;0;18.02.2021;11:02:41;227.700000000;50
GAZP;0;18.02.2021;11:02:41;227.710000000;500
GAZP;0;18.02.2021;11:02:41;227.730000000;10
GAZP;0;18.02.2021;11:02:41;227.730000000;10
GAZP;0;18.02.2021;11:02:41;227.730000000;270
GAZP;0;18.02.2021;11:02:42;227.730000000;550
GAZP;0;18.02.2021;11:02:42;227.730000000;8470
GAZP;0;18.02.2021;11:02:42;227.740000000;50
GAZP;0;18.02.2021;11:02:42;227.750000000;20
GAZP;0;18.02.2021;11:02:42;227.750000000;10000
GAZP;0;18.02.2021;11:02:42;227.750000000;1000
GAZP;0;18.02.2021;11:02:42;227.760000000;60
GAZP;0;18.02.2021;11:02:42;227.760000000;190
GAZP;0;18.02.2021;11:02:42;227.760000000;160
GAZP;0;18.02.2021;11:02:42;227.760000000;60
GAZP;0;18.02.2021;11:02:42;227.760000000;850
GAZP;0;18.02.2021;11:02:42;227.760000000;150
GAZP;0;18.02.2021;11:02:42;227.760000000;500
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;20
GAZP;0;18.02.2021;11:02:42;227.770000000;300
GAZP;0;18.02.2021;11:02:42;227.770000000;50
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;10
GAZP;0;18.02.2021;11:02:42;227.770000000;500
GAZP;0;18.02.2021;11:02:42;227.770000000;250
GAZP;0;18.02.2021;11:02:42;227.770000000;2000
GAZP;0;18.02.2021;11:02:42;227.760000000;1420
GAZP;0;18.02.2021;11:02:42;227.770000000;1400
GAZP;0;18.02.2021;11:02:42;227.770000000;840
GAZP;0;18.02.2021;11:02:42;227.720000000;200
GAZP;0;18.02.2021;11:02:42;227.770000000;480
GAZP;0;18.02.2021;11:02:42;227.770000000;320
GAZP;0;18.02.2021;11:02:42;227.770000000;160
GAZP;0;18.02.2021;11:02:42;227.770000000;800
GAZP;0;18.02.2021;11:02:42;227.770000000;2700
GAZP;0;18.02.2021;11:02:42;227.770000000;400
GAZP;0;18.02.2021;11:02:42;227.770000000;10650
GAZP;0;18.02.2021;11:02:42;227.780000000;20
GAZP;0;18.02.2021;11:02:42;227.780000000;2000
GAZP;0;18.02.2021;11:02:42;227.780000000;50
GAZP;0;18.02.2021;11:02:42;227.790000000;60
GAZP;0;18.02.2021;11:02:42;227.790000000;10
GAZP;0;18.02.2021;11:02:42;227.790000000;200
GAZP;0;18.02.2021;11:02:42;227.790000000;5000
GAZP;0;18.02.2021;11:02:42;227.800000000;50
GAZP;0;18.02.2021;11:02:42;227.800000000;70
GAZP;0;18.02.2021;11:02:42;227.800000000;30
GAZP;0;18.02.2021;11:02:42;227.800000000;10
GAZP;0;18.02.2021;11:02:42;227.800000000;10
GAZP;0;18.02.2021;11:02:42;227.800000000;10
GAZP;0;18.02.2021;11:02:42;227.800000000;800
GAZP;0;18.02.2021;11:02:42;227.800000000;19200
GAZP;0;18.02.2021;11:02:42;227.800000000;10
GAZP;0;18.02.2021;11:02:42;227.800000000;250
GAZP;0;18.02.2021;11:02:42;227.800000000;10
GAZP;0;18.02.2021;11:02:42;227.800000000;10
GAZP;0;18.02.2021;11:02:42;227.800000000;20
GAZP;0;18.02.2021;11:02:42;227.820000000;100
GAZP;0;18.02.2021;11:02:42;227.820000000;1000
GAZP;0;18.02.2021;11:02:42;227.830000000;250
GAZP;0;18.02.2021;11:02:42;227.830000000;500
GAZP;0;18.02.2021;11:02:42;227.840000000;10
GAZP;0;18.02.2021;11:02:42;227.840000000;50
GAZP;0;18.02.2021;11:02:42;227.850000000;10
GAZP;0;18.02.2021;11:02:42;227.850000000;20
GAZP;0;18.02.2021;11:02:42;227.860000000;600
GAZP;0;18.02.2021;11:02:42;227.860000000;60
GAZP;0;18.02.2021;11:02:42;227.870000000;50
GAZP;0;18.02.2021;11:02:42;227.870000000;2050
GAZP;0;18.02.2021;11:02:42;227.880000000;10
GAZP;0;18.02.2021;11:02:42;227.880000000;590
GAZP;0;18.02.2021;11:02:42;227.880000000;1360
GAZP;0;18.02.2021;11:02:42;227.880000000;530
GAZP;0;18.02.2021;11:02:42;227.890000000;100
GAZP;0;18.02.2021;11:02:42;227.890000000;10
GAZP;0;18.02.2021;11:02:42;227.890000000;3000
GAZP;0;18.02.2021;11:02:42;227.890000000;10
GAZP;0;18.02.2021;11:02:42;227.890000000;200
GAZP;0;18.02.2021;11:02:42;227.900000000;10
GAZP;0;18.02.2021;11:02:42;227.900000000;10
GAZP;0;18.02.2021;11:02:42;227.900000000;450
GAZP;0;18.02.2021;11:02:42;227.900000000;10
GAZP;0;18.02.2021;11:02:42;227.900000000;570
GAZP;0;18.02.2021;11:02:42;227.900000000;20
GAZP;0;18.02.2021;11:02:42;227.900000000;250
GAZP;0;18.02.2021;11:02:43;227.900000000;10
GAZP;0;18.02.2021;11:02:43;227.900000000;4150
GAZP;0;18.02.2021;11:02:43;227.900000000;2000
GAZP;0;18.02.2021;11:02:43;227.900000000;1000
GAZP;0;18.02.2021;11:02:43;227.900000000;700
GAZP;0;18.02.2021;11:02:43;227.900000000;420
GAZP;0;18.02.2021;11:02:43;227.910000000;1200
GAZP;0;18.02.2021;11:02:43;227.910000000;800
GAZP;0;18.02.2021;11:02:43;227.930000000;10
GAZP;0;18.02.2021;11:02:43;227.940000000;10
GAZP;0;18.02.2021;11:02:43;227.940000000;60
GAZP;0;18.02.2021;11:02:43;227.950000000;10
GAZP;0;18.02.2021;11:02:43;227.950000000;1000
GAZP;0;18.02.2021;11:02:43;227.950000000;300
GAZP;0;18.02.2021;11:02:43;227.950000000;10
GAZP;0;18.02.2021;11:02:43;227.950000000;1060
GAZP;0;18.02.2021;11:02:43;227.950000000;1500
GAZP;0;18.02.2021;11:02:43;227.950000000;20
GAZP;0;18.02.2021;11:02:43;227.950000000;500
GAZP;0;18.02.2021;11:02:43;227.950000000;1420
GAZP;0;18.02.2021;11:02:43;227.960000000;50
GAZP;0;18.02.2021;11:02:43;227.960000000;10
GAZP;0;18.02.2021;11:02:43;227.970000000;360
GAZP;0;18.02.2021;11:02:43;227.970000000;140
GAZP;0;18.02.2021;11:02:43;227.970000000;220
GAZP;0;18.02.2021;11:02:43;227.970000000;50
GAZP;0;18.02.2021;11:02:43;227.970000000;990
GAZP;0;18.02.2021;11:02:43;227.970000000;420
GAZP;0;18.02.2021;11:02:43;227.950000000;830
GAZP;0;18.02.2021;11:02:43;227.950000000;10
GAZP;0;18.02.2021;11:02:43;227.950000000;520
GAZP;0;18.02.2021;11:02:43;227.950000000;320
GAZP;0;18.02.2021;11:02:44;227.950000000;200
GAZP;0;18.02.2021;11:02:44;227.900000000;290
GAZP;0;18.02.2021;11:02:44;227.950000000;120
GAZP;0;18.02.2021;11:02:44;227.950000000;240
GAZP;0;18.02.2021;11:02:44;227.950000000;10
GAZP;0;18.02.2021;11:02:44;227.950000000;510
GAZP;0;18.02.2021;11:02:44;227.950000000;320
GAZP;0;18.02.2021;11:02:44;227.950000000;190
GAZP;0;18.02.2021;11:02:44;227.950000000;120
GAZP;0;18.02.2021;11:02:44;227.960000000;300
GAZP;0;18.02.2021;11:02:44;227.960000000;710
GAZP;0;18.02.2021;11:02:44;227.900000000;100
GAZP;0;18.02.2021;11:02:44;227.860000000;590
GAZP;0;18.02.2021;11:02:44;227.850000000;120
GAZP;0;18.02.2021;11:02:44;227.960000000;700
GAZP;0;18.02.2021;11:02:44;227.850000000;40
GAZP;0;18.02.2021;11:02:45;227.860000000;780
GAZP;0;18.02.2021;11:02:45;227.860000000;860
GAZP;0;18.02.2021;11:02:45;227.850000000;8110
GAZP;0;18.02.2021;11:02:45;227.840000000;250
GAZP;0;18.02.2021;11:02:45;227.940000000;580
GAZP;0;18.02.2021;11:02:45;227.940000000;1350
GAZP;0;18.02.2021;11:02:45;227.940000000;100
GAZP;0;18.02.2021;11:02:45;227.950000000;1360
GAZP;0;18.02.2021;11:02:45;227.950000000;430
GAZP;0;18.02.2021;11:02:45;227.950000000;60
GAZP;0;18.02.2021;11:02:46;227.950000000;700
GAZP;0;18.02.2021;11:02:46;227.940000000;100
GAZP;0;18.02.2021;11:02:46;227.950000000;100
GAZP;0;18.02.2021;11:02:46;227.960000000;310
GAZP;0;18.02.2021;11:02:46;227.960000000;1340
GAZP;0;18.02.2021;11:02:46;227.960000000;200
GAZP;0;18.02.2021;11:02:47;227.900000000;500
GAZP;0;18.02.2021;11:02:47;227.980000000;100
GAZP;0;18.02.2021;11:02:47;227.980000000;2000
GAZP;0;18.02.2021;11:02:47;227.980000000;200
GAZP;0;18.02.2021;11:02:47;227.980000000;50
GAZP;0;18.02.2021;11:02:47;227.980000000;50
GAZP;0;18.02.2021;11:02:47;227.980000000;1000
GAZP;0;18.02.2021;11:02:47;227.980000000;10
GAZP;0;18.02.2021;11:02:47;227.910000000;100
GAZP;0;18.02.2021;11:02:48;227.910000000;370
GAZP;0;18.02.2021;11:02:49;227.910000000;260
GAZP;0;18.02.2021;11:02:49;227.910000000;2000
GAZP;0;18.02.2021;11:02:49;227.900000000;60
GAZP;0;18.02.2021;11:02:49;227.900000000;180
GAZP;0;18.02.2021;11:02:49;227.980000000;1110
GAZP;0;18.02.2021;11:02:50;227.930000000;50
GAZP;0;18.02.2021;11:02:50;227.990000000;200
GAZP;0;18.02.2021;11:02:50;227.990000000;220
GAZP;0;18.02.2021;11:02:50;227.990000000;3000
GAZP;0;18.02.2021;11:02:50;227.990000000;310
GAZP;0;18.02.2021;11:02:50;227.990000000;200
GAZP;0;18.02.2021;11:02:50;227.990000000;10
GAZP;0;18.02.2021;11:02:50;227.990000000;10
GAZP;0;18.02.2021;11:02:50;227.990000000;10
GAZP;0;18.02.2021;11:02:50;227.990000000;1000
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;50
GAZP;0;18.02.2021;11:02:50;228.000000000;50
GAZP;0;18.02.2021;11:02:50;228.000000000;900
GAZP;0;18.02.2021;11:02:50;228.000000000;4000
GAZP;0;18.02.2021;11:02:50;228.000000000;2500
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;200
GAZP;0;18.02.2021;11:02:50;228.000000000;30
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;1500
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;150
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;30
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;90
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;5000
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;1000
GAZP;0;18.02.2021;11:02:50;228.000000000;500
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;500
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;40
GAZP;0;18.02.2021;11:02:50;228.000000000;1500
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;800
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;2000
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;510
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;1000
GAZP;0;18.02.2021;11:02:50;228.000000000;7500
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;50
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;30
GAZP;0;18.02.2021;11:02:50;228.000000000;20
GAZP;0;18.02.2021;11:02:50;228.000000000;100
GAZP;0;18.02.2021;11:02:50;228.000000000;1000
GAZP;0;18.02.2021;11:02:50;228.000000000;30
GAZP;0;18.02.2021;11:02:50;228.000000000;10
GAZP;0;18.02.2021;11:02:50;228.000000000;4000
GAZP;0;18.02.2021;11:02:50;228.000000000;2000
GAZP;0;18.02.2021;11:02:50;228.000000000;200
GAZP;0;18.02.2021;11:02:50;228.010000000;10
GAZP;0;18.02.2021;11:02:50;228.010000000;10
GAZP;0;18.02.2021;11:02:50;228.020000000;110
GAZP;0;18.02.2021;11:02:50;228.020000000;110
GAZP;0;18.02.2021;11:02:50;228.040000000;10
GAZP;0;18.02.2021;11:02:50;228.050000000;10
GAZP;0;18.02.2021;11:02:50;228.050000000;800
GAZP;0;18.02.2021;11:02:50;228.060000000;10
GAZP;0;18.02.2021;11:02:50;228.060000000;10
GAZP;0;18.02.2021;11:02:50;228.060000000;400
GAZP;0;18.02.2021;11:02:50;228.060000000;30
GAZP;0;18.02.2021;11:02:51;228.060000000;300
GAZP;0;18.02.2021;11:02:51;228.020000000;670
GAZP;0;18.02.2021;11:02:51;228.010000000;330
GAZP;0;18.02.2021;11:02:51;228.070000000;10
GAZP;0;18.02.2021;11:02:51;228.010000000;130
GAZP;0;18.02.2021;11:02:51;228.070000000;40
GAZP;0;18.02.2021;11:02:51;228.080000000;10
GAZP;0;18.02.2021;11:02:51;228.080000000;250
GAZP;0;18.02.2021;11:02:51;228.010000000;20
GAZP;0;18.02.2021;11:02:51;228.010000000;50
GAZP;0;18.02.2021;11:02:51;228.010000000;40
GAZP;0;18.02.2021;11:02:51;228.010000000;10
GAZP;0;18.02.2021;11:02:51;228.010000000;20
GAZP;0;18.02.2021;11:02:51;228.010000000;460
GAZP;0;18.02.2021;11:02:51;228.010000000;250
GAZP;0;18.02.2021;11:02:51;228.010000000;20
GAZP;0;18.02.2021;11:02:51;228.010000000;100
GAZP;0;18.02.2021;11:02:51;228.080000000;150
GAZP;0;18.02.2021;11:02:51;228.080000000;50
GAZP;0;18.02.2021;11:02:51;228.090000000;600
GAZP;0;18.02.2021;11:02:51;228.090000000;2400
GAZP;0;18.02.2021;11:02:51;228.090000000;10
GAZP;0;18.02.2021;11:02:51;228.100000000;10
GAZP;0;18.02.2021;11:02:51;228.100000000;500
GAZP;0;18.02.2021;11:02:51;228.100000000;10
GAZP;0;18.02.2021;11:02:51;228.100000000;2000
GAZP;0;18.02.2021;11:02:51;228.100000000;10
GAZP;0;18.02.2021;11:02:51;228.100000000;70
GAZP;0;18.02.2021;11:02:51;228.100000000;1000
GAZP;0;18.02.2021;11:02:51;228.100000000;1500
GAZP;0;18.02.2021;11:02:51;228.100000000;1240
GAZP;0;18.02.2021;11:02:51;228.100000000;1250
GAZP;0;18.02.2021;11:02:51;228.070000000;1400
GAZP;0;18.02.2021;11:02:52;228.120000000;30
GAZP;0;18.02.2021;11:02:52;228.120000000;4000
GAZP;0;18.02.2021;11:02:52;228.120000000;100
GAZP;0;18.02.2021;11:02:52;228.150000000;10
GAZP;0;18.02.2021;11:02:52;228.150000000;10
GAZP;0;18.02.2021;11:02:52;228.150000000;50
GAZP;0;18.02.2021;11:02:52;228.150000000;850
GAZP;0;18.02.2021;11:02:52;228.180000000;100
GAZP;0;18.02.2021;11:02:52;228.180000000;10
GAZP;0;18.02.2021;11:02:52;228.180000000;250
GAZP;0;18.02.2021;11:02:52;228.190000000;3000
GAZP;0;18.02.2021;11:02:52;228.190000000;10
GAZP;0;18.02.2021;11:02:52;228.190000000;200
GAZP;0;18.02.2021;11:02:52;228.190000000;200
GAZP;0;18.02.2021;11:02:52;228.190000000;980
GAZP;0;18.02.2021;11:02:52;228.190000000;1500
GAZP;0;18.02.2021;11:02:52;228.200000000;2000
GAZP;0;18.02.2021;11:02:52;228.200000000;10
GAZP;0;18.02.2021;11:02:52;228.200000000;1000
GAZP;0;18.02.2021;11:02:52;228.200000000;2930
GAZP;0;18.02.2021;11:02:52;228.190000000;10
GAZP;0;18.02.2021;11:02:52;228.190000000;1490
GAZP;0;18.02.2021;11:02:52;228.190000000;170
GAZP;0;18.02.2021;11:02:52;228.110000000;590
GAZP;0;18.02.2021;11:02:52;228.100000000;260
GAZP;0;18.02.2021;11:02:52;228.100000000;2170
GAZP;0;18.02.2021;11:02:52;228.100000000;690
GAZP;0;18.02.2021;11:02:52;228.090000000;590
GAZP;0;18.02.2021;11:02:52;228.080000000;110
GAZP;0;18.02.2021;11:02:52;228.080000000;610
GAZP;0;18.02.2021;11:02:52;228.170000000;500
GAZP;0;18.02.2021;11:02:52;228.080000000;10
GAZP;0;18.02.2021;11:02:52;228.080000000;10
GAZP;0;18.02.2021;11:02:53;228.160000000;1000
GAZP;0;18.02.2021;11:02:53;228.160000000;140
GAZP;0;18.02.2021;11:02:53;228.150000000;10
GAZP;0;18.02.2021;11:02:53;228.170000000;90
GAZP;0;18.02.2021;11:02:53;228.090000000;590
GAZP;0;18.02.2021;11:02:53;228.080000000;240
GAZP;0;18.02.2021;11:02:53;228.080000000;510
GAZP;0;18.02.2021;11:02:53;228.080000000;440
GAZP;0;18.02.2021;11:02:53;228.070000000;140
GAZP;0;18.02.2021;11:02:53;228.150000000;590
GAZP;0;18.02.2021;11:02:53;228.150000000;1110
GAZP;0;18.02.2021;11:02:53;228.150000000;100
GAZP;0;18.02.2021;11:02:53;228.150000000;690
GAZP;0;18.02.2021;11:02:53;228.070000000;110
GAZP;0;18.02.2021;11:02:53;228.070000000;380
GAZP;0;18.02.2021;11:02:53;228.070000000;510
GAZP;0;18.02.2021;11:02:53;228.150000000;420
GAZP;0;18.02.2021;11:02:53;228.150000000;1110
GAZP;0;18.02.2021;11:02:53;228.150000000;870
GAZP;0;18.02.2021;11:02:53;228.070000000;350
GAZP;0;18.02.2021;11:02:53;228.140000000;10
GAZP;0;18.02.2021;11:02:53;228.100000000;10
GAZP;0;18.02.2021;11:02:54;228.130000000;1100
GAZP;0;18.02.2021;11:02:54;228.140000000;490
GAZP;0;18.02.2021;11:02:54;228.140000000;500
GAZP;0;18.02.2021;11:02:54;228.140000000;310
GAZP;0;18.02.2021;11:02:54;228.140000000;90
GAZP;0;18.02.2021;11:02:55;228.130000000;120
GAZP;0;18.02.2021;11:02:55;228.130000000;380
GAZP;0;18.02.2021;11:02:56;228.080000000;390
GAZP;0;18.02.2021;11:02:56;228.080000000;610
GAZP;0;18.02.2021;11:02:56;228.080000000;260
GAZP;0;18.02.2021;11:02:56;228.080000000;240
GAZP;0;18.02.2021;11:02:57;228.070000000;30
GAZP;0;18.02.2021;11:02:57;228.130000000;590
GAZP;0;18.02.2021;11:02:57;228.130000000;1030
GAZP;0;18.02.2021;11:02:57;228.080000000;50
GAZP;0;18.02.2021;11:02:58;228.120000000;300
GAZP;0;18.02.2021;11:02:58;228.140000000;700
GAZP;0;18.02.2021;11:02:58;228.150000000;870
GAZP;0;18.02.2021;11:02:58;228.150000000;1010
GAZP;0;18.02.2021;11:02:58;228.150000000;200
GAZP;0;18.02.2021;11:02:59;228.080000000;10
GAZP;0;18.02.2021;11:02:59;228.080000000;20
GAZP;0;18.02.2021;11:03:00;228.080000000;310
GAZP;0;18.02.2021;11:03:00;228.080000000;2190
GAZP;0;18.02.2021;11:03:00;228.130000000;580
GAZP;0;18.02.2021;11:03:00;228.150000000;1000
GAZP;0;18.02.2021;11:03:00;228.150000000;990
GAZP;0;18.02.2021;11:03:00;228.160000000;20
GAZP;0;18.02.2021;11:03:00;228.160000000;1110
GAZP;0;18.02.2021;11:03:00;228.160000000;1500
GAZP;0;18.02.2021;11:03:00;228.170000000;1280
GAZP;0;18.02.2021;11:03:00;228.170000000;70
GAZP;0;18.02.2021;11:03:00;228.090000000;420
GAZP;0;18.02.2021;11:03:00;228.070000000;870
GAZP;0;18.02.2021;11:03:00;228.070000000;2000
GAZP;0;18.02.2021;11:03:00;228.070000000;1960
GAZP;0;18.02.2021;11:03:00;228.070000000;870
